age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
28,technician,single,tertiary,no,172,yes,yes,cellular,2,feb,194,2,-1,0,unknown,no
28,student,single,secondary,no,378,yes,no,cellular,17,apr,346,1,-1,0,unknown,no
31,blue-collar,single,secondary,no,-219,yes,no,unknown,30,may,66,2,-1,0,unknown,no
36,services,single,secondary,no,1482,yes,no,cellular,18,nov,177,2,174,1,other,no
35,blue-collar,married,primary,no,0,yes,no,cellular,24,jul,90,6,-1,0,unknown,no
28,management,single,tertiary,no,-328,yes,no,telephone,2,feb,318,2,-1,0,unknown,no
50,housemaid,married,primary,no,0,no,no,unknown,20,jun,179,2,-1,0,unknown,no
40,self-employed,married,tertiary,no,1603,no,no,unknown,17,jun,279,1,-1,0,unknown,no
30,admin.,single,secondary,no,105,yes,no,cellular,21,nov,75,1,-1,0,unknown,no
25,management,single,tertiary,no,553,yes,no,cellular,17,sep,113,4,479,1,failure,no
32,technician,married,tertiary,no,3939,no,no,cellular,8,aug,209,2,-1,0,unknown,no
38,admin.,married,tertiary,no,605,no,no,cellular,18,nov,147,2,-1,0,unknown,no
34,services,married,secondary,no,-62,yes,no,unknown,16,jun,109,3,-1,0,unknown,no
55,retired,married,secondary,no,1467,no,yes,cellular,29,jul,277,2,-1,0,unknown,no
37,blue-collar,married,primary,no,704,no,no,unknown,18,jun,165,7,-1,0,unknown,no
35,blue-collar,married,secondary,no,6411,yes,yes,cellular,30,jan,144,1,266,2,failure,no
34,technician,single,tertiary,no,632,no,no,cellular,22,aug,215,10,-1,0,unknown,no
51,blue-collar,married,primary,no,3726,no,yes,cellular,27,aug,119,12,-1,0,unknown,no
35,blue-collar,married,primary,no,11,yes,no,unknown,13,may,326,4,-1,0,unknown,no
35,technician,married,secondary,no,2189,no,no,cellular,19,nov,256,3,-1,0,unknown,no
43,technician,married,secondary,no,50,no,no,unknown,28,may,63,1,-1,0,unknown,no
56,blue-collar,married,primary,no,379,no,no,cellular,13,aug,58,5,-1,0,unknown,no
39,technician,single,secondary,no,102,yes,no,cellular,14,aug,272,2,-1,0,unknown,no
29,services,single,unknown,no,33,no,no,unknown,1,jul,161,1,-1,0,unknown,no
58,retired,married,secondary,no,983,no,no,cellular,5,aug,139,1,-1,0,unknown,no
33,blue-collar,single,secondary,no,706,yes,no,cellular,7,apr,329,1,322,1,failure,no
54,technician,married,secondary,no,2225,no,yes,cellular,13,aug,73,2,-1,0,unknown,no
46,technician,married,secondary,no,966,yes,yes,cellular,19,aug,40,2,-1,0,unknown,no
30,blue-collar,married,secondary,no,501,yes,yes,unknown,27,may,514,1,-1,0,unknown,no
24,blue-collar,single,secondary,no,77,yes,no,unknown,16,may,236,2,-1,0,unknown,no
38,entrepreneur,divorced,tertiary,no,7929,no,no,cellular,8,jul,182,3,-1,0,unknown,no
48,blue-collar,married,primary,no,574,no,no,cellular,5,aug,348,1,-1,0,unknown,no
50,housemaid,single,unknown,no,0,no,no,telephone,28,jul,118,8,-1,0,unknown,no
42,services,married,tertiary,no,12223,yes,no,cellular,19,nov,36,1,-1,0,unknown,no
53,blue-collar,married,secondary,no,-626,yes,no,cellular,9,jul,205,1,-1,0,unknown,no
36,management,married,tertiary,no,605,yes,no,unknown,26,may,204,1,-1,0,unknown,no
39,blue-collar,married,primary,no,7685,yes,no,cellular,14,apr,493,3,-1,0,unknown,no
43,blue-collar,married,secondary,no,105,no,yes,cellular,4,jul,668,2,-1,0,unknown,no
38,services,married,secondary,no,0,yes,no,telephone,28,jul,121,2,-1,0,unknown,no
46,technician,married,tertiary,no,405,no,no,cellular,11,aug,138,3,-1,0,unknown,no
28,technician,single,tertiary,no,356,no,no,cellular,2,mar,76,2,-1,0,unknown,no
38,management,single,tertiary,no,16957,yes,no,telephone,29,jan,208,1,247,2,failure,no
43,services,divorced,secondary,no,0,no,no,cellular,31,jul,106,4,-1,0,unknown,no
39,blue-collar,married,secondary,no,1045,yes,yes,cellular,9,jul,290,13,-1,0,unknown,no
47,services,divorced,secondary,no,691,no,no,cellular,6,feb,285,6,-1,0,unknown,no
29,technician,single,tertiary,no,828,yes,no,cellular,16,apr,215,3,321,3,other,no
56,technician,married,secondary,no,4073,no,no,cellular,27,aug,239,5,-1,0,unknown,no
40,self-employed,single,tertiary,no,2893,no,no,cellular,2,jun,76,3,-1,0,unknown,no
30,blue-collar,single,secondary,yes,4,yes,no,unknown,23,may,84,3,-1,0,unknown,no
49,management,married,secondary,no,362,yes,no,unknown,4,jun,84,2,-1,0,unknown,no
49,blue-collar,married,primary,no,0,yes,yes,telephone,23,jul,97,6,-1,0,unknown,no
49,technician,married,tertiary,no,279,yes,no,unknown,19,may,168,4,-1,0,unknown,no
28,services,single,secondary,no,229,yes,no,unknown,9,may,322,1,-1,0,unknown,no
52,unemployed,married,primary,no,-110,no,yes,cellular,29,jan,141,1,-1,0,unknown,no
38,retired,single,unknown,no,62,no,no,unknown,19,jun,212,1,-1,0,unknown,no
45,management,married,tertiary,no,-206,yes,no,cellular,6,may,337,2,-1,0,unknown,no
38,management,single,tertiary,no,1373,no,no,cellular,22,oct,119,4,-1,0,unknown,no
42,technician,divorced,secondary,no,2974,yes,no,unknown,21,may,187,5,-1,0,unknown,no
29,blue-collar,married,secondary,no,125,yes,no,unknown,13,may,50,1,-1,0,unknown,no
37,student,married,unknown,no,0,no,no,unknown,18,jun,115,1,-1,0,unknown,no
34,management,married,secondary,no,-294,yes,no,unknown,27,may,532,2,-1,0,unknown,no
39,entrepreneur,married,tertiary,no,2644,yes,no,unknown,20,may,253,1,-1,0,unknown,no
27,admin.,single,tertiary,no,3672,yes,no,cellular,15,may,157,2,351,5,failure,no
34,technician,single,secondary,no,174,no,no,telephone,11,may,259,4,-1,0,unknown,no
37,technician,single,tertiary,no,6101,no,no,cellular,4,may,60,5,87,1,success,no
34,blue-collar,married,secondary,no,250,yes,no,unknown,29,may,193,6,-1,0,unknown,no
31,blue-collar,single,primary,no,864,yes,no,telephone,14,may,113,2,-1,0,unknown,no
31,management,single,tertiary,no,574,yes,no,cellular,16,jul,410,2,-1,0,unknown,no
57,management,married,tertiary,no,0,yes,no,cellular,21,nov,67,1,-1,0,unknown,no
30,technician,single,secondary,no,4787,yes,no,unknown,4,jun,99,2,-1,0,unknown,no
27,technician,single,secondary,no,235,yes,no,cellular,12,may,13,5,-1,0,unknown,no
51,blue-collar,married,primary,no,42,yes,no,cellular,12,may,51,2,342,3,failure,no
54,housemaid,divorced,secondary,no,1327,no,no,unknown,5,jun,115,2,-1,0,unknown,no
36,entrepreneur,married,tertiary,no,1169,yes,no,unknown,6,may,168,2,-1,0,unknown,no
57,admin.,married,secondary,no,367,no,no,telephone,16,nov,107,2,-1,0,unknown,no
47,blue-collar,married,secondary,no,2548,yes,no,cellular,11,may,577,1,368,1,other,no
55,management,married,tertiary,no,6880,no,no,cellular,8,aug,353,2,-1,0,unknown,no
38,blue-collar,divorced,secondary,no,157,no,no,unknown,9,jun,299,5,-1,0,unknown,no
44,management,married,secondary,no,-665,no,no,cellular,30,jul,342,3,-1,0,unknown,no
35,unknown,married,primary,no,365,no,no,cellular,29,aug,41,2,-1,0,unknown,no
32,self-employed,single,secondary,no,518,yes,no,cellular,18,may,34,7,-1,0,unknown,no
53,blue-collar,married,secondary,no,65,no,no,cellular,28,aug,25,18,-1,0,unknown,no
48,admin.,married,secondary,no,292,yes,yes,cellular,29,jul,164,6,-1,0,unknown,no
47,technician,married,unknown,no,2106,yes,no,unknown,6,may,168,1,-1,0,unknown,no
30,technician,married,tertiary,no,101,yes,yes,cellular,7,jul,187,3,-1,0,unknown,no
58,retired,divorced,unknown,no,5920,yes,no,cellular,23,jul,255,1,-1,0,unknown,no
53,entrepreneur,married,tertiary,no,22370,yes,no,unknown,15,may,106,1,-1,0,unknown,no
33,entrepreneur,married,primary,no,82,yes,no,cellular,18,nov,63,2,-1,0,unknown,no
40,admin.,single,secondary,no,263,yes,no,unknown,6,may,231,1,-1,0,unknown,no
47,unknown,married,unknown,no,677,no,no,cellular,7,aug,384,1,99,4,success,no
27,technician,married,secondary,no,130,yes,no,cellular,7,may,265,3,-1,0,unknown,no
49,unemployed,married,secondary,no,769,yes,no,unknown,14,may,257,1,-1,0,unknown,no
41,entrepreneur,divorced,secondary,no,1588,yes,yes,unknown,20,jun,10,8,-1,0,unknown,no
33,management,single,secondary,no,8004,no,no,cellular,19,nov,414,3,-1,0,unknown,no
54,services,married,unknown,no,7864,yes,no,unknown,15,may,145,4,-1,0,unknown,no
57,retired,married,tertiary,no,0,no,no,cellular,12,aug,116,4,-1,0,unknown,no
29,management,married,tertiary,no,20,yes,no,cellular,12,may,418,1,-1,0,unknown,no
39,management,married,secondary,no,1072,yes,no,unknown,27,may,1168,2,-1,0,unknown,no
53,management,married,tertiary,no,4,no,no,unknown,20,jun,19,6,-1,0,unknown,no
40,management,divorced,tertiary,no,69,yes,no,cellular,6,may,503,2,280,2,failure,no
55,blue-collar,married,secondary,no,1011,yes,no,cellular,12,aug,112,2,-1,0,unknown,no
33,self-employed,married,secondary,no,215,yes,no,cellular,29,jul,543,12,-1,0,unknown,no
37,technician,single,secondary,no,435,yes,no,unknown,26,may,210,1,-1,0,unknown,no
40,technician,married,secondary,no,4441,yes,no,cellular,20,nov,153,2,183,2,failure,no
43,unknown,single,unknown,no,181,no,no,telephone,28,jan,41,1,-1,0,unknown,no
43,blue-collar,married,secondary,no,3060,yes,no,unknown,15,may,253,2,-1,0,unknown,no
60,management,married,tertiary,no,759,no,no,cellular,14,aug,136,2,-1,0,unknown,no
51,blue-collar,married,primary,no,844,yes,no,unknown,29,may,184,3,-1,0,unknown,no
35,management,married,tertiary,no,949,yes,no,unknown,27,may,245,2,-1,0,unknown,no
31,services,married,secondary,no,1062,yes,yes,cellular,6,apr,230,1,-1,0,unknown,no
37,self-employed,married,secondary,no,487,no,yes,cellular,27,aug,155,15,-1,0,unknown,no
31,unemployed,married,tertiary,no,7744,no,no,cellular,26,aug,377,8,-1,0,unknown,no
45,technician,married,secondary,no,1673,no,no,cellular,23,oct,76,1,-1,0,unknown,no
35,unemployed,married,secondary,no,977,yes,no,cellular,4,may,52,4,91,1,other,no
53,housemaid,married,primary,no,2581,no,no,cellular,15,apr,99,1,-1,0,unknown,no
38,unemployed,married,primary,no,1147,yes,yes,unknown,8,may,249,5,-1,0,unknown,no
36,blue-collar,divorced,secondary,no,-140,yes,no,unknown,26,may,222,2,-1,0,unknown,no
32,technician,married,secondary,no,84,no,yes,cellular,29,jul,403,3,-1,0,unknown,no
30,services,single,secondary,no,20,yes,no,cellular,20,apr,404,6,340,1,failure,no
57,retired,married,secondary,no,523,no,yes,cellular,2,feb,49,6,-1,0,unknown,no
27,blue-collar,single,primary,no,-179,yes,no,cellular,15,may,54,2,-1,0,unknown,no
39,entrepreneur,married,tertiary,no,2644,yes,no,unknown,20,may,253,1,-1,0,unknown,no
34,blue-collar,married,secondary,no,7,yes,yes,cellular,2,feb,171,2,193,2,other,no
47,admin.,married,secondary,no,104,yes,yes,cellular,14,jul,77,2,-1,0,unknown,no
36,management,divorced,tertiary,no,3611,yes,no,unknown,4,jun,347,3,-1,0,unknown,no
42,self-employed,married,secondary,no,97,no,no,cellular,10,jul,108,2,-1,0,unknown,no
28,technician,single,tertiary,no,2269,yes,no,unknown,9,may,331,1,-1,0,unknown,no
43,technician,married,secondary,no,7876,yes,no,cellular,11,aug,209,2,-1,0,unknown,no
55,blue-collar,married,primary,no,1649,yes,no,cellular,12,may,52,3,-1,0,unknown,no
21,student,single,unknown,no,137,yes,no,unknown,12,may,198,3,-1,0,unknown,no
36,admin.,married,secondary,no,4280,no,no,unknown,19,jun,227,6,-1,0,unknown,no
43,blue-collar,divorced,primary,no,92,yes,no,unknown,15,may,237,2,-1,0,unknown,no
46,self-employed,married,tertiary,no,137,yes,yes,unknown,5,may,246,1,-1,0,unknown,no
48,technician,married,secondary,no,454,yes,no,cellular,10,jul,114,1,-1,0,unknown,no
32,management,married,tertiary,no,913,yes,no,cellular,23,jun,883,1,674,4,failure,no
39,self-employed,single,tertiary,no,3972,no,no,cellular,30,jul,122,3,-1,0,unknown,no
38,entrepreneur,married,secondary,yes,15,yes,no,cellular,10,jul,121,1,-1,0,unknown,no
38,self-employed,single,secondary,no,1146,yes,no,unknown,21,may,91,2,-1,0,unknown,no
46,blue-collar,married,secondary,no,0,yes,no,cellular,8,may,264,2,-1,0,unknown,no
27,blue-collar,single,primary,no,-179,yes,no,cellular,15,may,54,2,-1,0,unknown,no
35,self-employed,single,tertiary,no,44,no,no,cellular,7,sep,310,2,96,2,other,no
40,management,married,tertiary,no,5,yes,no,cellular,18,nov,219,3,-1,0,unknown,no
28,services,single,secondary,no,317,yes,no,unknown,16,may,21,3,-1,0,unknown,no
28,technician,divorced,tertiary,no,594,yes,yes,unknown,18,jun,54,3,-1,0,unknown,no
57,blue-collar,married,primary,no,23,yes,no,telephone,31,jul,25,8,-1,0,unknown,no
37,blue-collar,married,primary,no,378,yes,no,unknown,9,may,514,1,-1,0,unknown,no
50,unemployed,divorced,secondary,no,717,yes,no,cellular,30,jan,113,1,-1,0,unknown,no
48,blue-collar,married,secondary,no,1143,yes,no,cellular,17,apr,264,1,317,1,failure,no
36,services,single,secondary,no,342,yes,no,unknown,7,may,142,1,-1,0,unknown,no
25,student,single,tertiary,no,1433,yes,no,cellular,15,may,520,1,-1,0,unknown,no
31,blue-collar,married,secondary,no,631,yes,no,unknown,23,may,248,4,-1,0,unknown,no
49,management,married,tertiary,no,7007,no,no,cellular,17,nov,325,2,-1,0,unknown,no
43,technician,single,tertiary,no,27733,yes,no,unknown,3,jun,164,7,-1,0,unknown,no
32,blue-collar,married,primary,no,329,yes,no,cellular,3,feb,321,1,-1,0,unknown,no
35,management,single,secondary,no,81,yes,no,cellular,29,jan,79,1,-1,0,unknown,no
30,admin.,married,tertiary,no,400,yes,no,cellular,7,may,223,1,-1,0,unknown,no
32,management,single,tertiary,no,537,no,no,unknown,29,may,187,3,-1,0,unknown,no
43,blue-collar,single,primary,no,30,yes,no,unknown,30,may,379,17,-1,0,unknown,no
58,self-employed,married,primary,no,671,yes,no,unknown,17,jun,16,3,-1,0,unknown,no
37,technician,married,unknown,no,47,no,no,unknown,19,jun,374,3,-1,0,unknown,no
27,services,married,secondary,no,0,yes,no,cellular,23,jul,198,13,-1,0,unknown,no
34,management,single,tertiary,no,171,yes,no,cellular,7,may,191,1,294,1,failure,no
33,services,married,secondary,no,210,yes,yes,unknown,20,may,201,1,-1,0,unknown,no
37,blue-collar,divorced,secondary,no,48,yes,no,unknown,8,may,133,2,-1,0,unknown,no
36,management,divorced,tertiary,no,608,no,no,cellular,26,aug,125,2,-1,0,unknown,no
25,technician,single,tertiary,no,777,yes,no,unknown,14,may,351,1,-1,0,unknown,no
69,retired,married,secondary,no,745,no,no,telephone,9,sep,595,1,-1,0,unknown,no
39,management,single,secondary,no,835,yes,no,unknown,29,may,587,4,-1,0,unknown,no
38,admin.,married,secondary,no,3190,yes,no,unknown,20,jun,20,2,-1,0,unknown,no
37,management,single,tertiary,no,9,no,no,cellular,26,aug,484,2,-1,0,unknown,no
50,management,married,tertiary,no,78,yes,no,cellular,14,jan,218,3,161,9,other,no
40,services,married,secondary,no,51,yes,no,cellular,11,may,50,1,-1,0,unknown,no
31,blue-collar,married,secondary,no,1495,yes,yes,unknown,23,may,159,3,-1,0,unknown,no
51,blue-collar,divorced,primary,no,-28,no,yes,unknown,2,jul,220,2,-1,0,unknown,no
51,admin.,single,tertiary,no,16,yes,no,cellular,30,jan,158,1,-1,0,unknown,no
54,services,divorced,secondary,no,1012,yes,no,cellular,12,may,33,3,175,2,other,no
39,blue-collar,married,primary,no,3705,yes,no,unknown,16,jun,77,1,-1,0,unknown,no
29,technician,single,tertiary,no,218,yes,no,cellular,12,apr,169,1,-1,0,unknown,no
57,management,married,tertiary,no,3250,no,no,cellular,20,aug,162,3,-1,0,unknown,no
36,admin.,married,secondary,no,957,yes,no,unknown,21,may,206,1,-1,0,unknown,no
37,management,divorced,secondary,no,1287,yes,no,cellular,14,may,432,1,-1,0,unknown,no
47,entrepreneur,married,unknown,no,209,yes,no,unknown,6,may,135,2,-1,0,unknown,no
55,services,divorced,tertiary,no,1983,yes,no,telephone,19,nov,123,1,-1,0,unknown,no
48,technician,married,unknown,no,5543,no,no,unknown,16,jun,143,5,-1,0,unknown,no
50,blue-collar,married,secondary,no,283,yes,no,cellular,7,aug,226,3,-1,0,unknown,no
34,technician,married,tertiary,no,691,yes,yes,unknown,2,jun,70,1,-1,0,unknown,no
44,blue-collar,married,secondary,no,-182,yes,yes,cellular,14,may,10,10,-1,0,unknown,no
38,admin.,married,tertiary,no,605,no,no,cellular,18,nov,147,2,-1,0,unknown,no
55,services,married,secondary,no,557,no,no,unknown,19,jun,58,1,-1,0,unknown,no
54,unemployed,married,primary,no,541,yes,no,cellular,3,feb,237,3,-1,0,unknown,no
51,unemployed,married,secondary,no,1760,no,yes,cellular,19,nov,162,1,-1,0,unknown,no
52,technician,married,secondary,no,1818,no,yes,cellular,17,nov,189,2,111,4,failure,no
26,management,single,secondary,no,565,yes,no,unknown,6,jun,582,11,-1,0,unknown,no
30,management,single,tertiary,no,604,no,yes,cellular,2,feb,475,1,-1,0,unknown,no
49,unemployed,married,tertiary,no,377,no,no,cellular,22,may,158,1,59,2,failure,no
40,technician,married,tertiary,no,0,no,no,cellular,19,aug,44,1,-1,0,unknown,no
27,technician,married,secondary,no,130,yes,no,cellular,7,may,265,3,-1,0,unknown,no
40,unemployed,married,secondary,no,0,yes,no,cellular,19,nov,332,1,183,1,failure,no
37,blue-collar,single,secondary,no,3561,yes,no,unknown,2,jun,98,1,-1,0,unknown,no
51,management,married,unknown,no,712,no,no,cellular,13,aug,287,2,-1,0,unknown,no
43,unknown,married,tertiary,no,1937,no,no,unknown,19,jun,385,1,-1,0,unknown,no
47,management,married,tertiary,no,295,yes,no,cellular,5,aug,157,1,-1,0,unknown,no
32,technician,single,tertiary,no,360,no,no,cellular,19,nov,164,2,-1,0,unknown,no
53,admin.,single,secondary,no,1178,yes,no,unknown,15,may,295,2,-1,0,unknown,no
30,management,married,tertiary,no,931,no,no,cellular,17,jul,1183,1,-1,0,unknown,no
35,services,married,secondary,no,181,yes,no,cellular,31,jul,5,3,-1,0,unknown,no
44,management,married,secondary,no,438,yes,no,telephone,8,may,37,3,303,1,failure,no
57,blue-collar,married,primary,no,1592,no,yes,unknown,20,jun,78,4,-1,0,unknown,no
50,technician,married,secondary,no,2497,yes,no,cellular,21,nov,35,1,176,1,failure,no
34,technician,single,secondary,no,4943,yes,yes,cellular,19,nov,117,2,-1,0,unknown,no
27,student,single,secondary,no,268,yes,no,cellular,13,may,528,1,358,2,failure,no
57,blue-collar,married,primary,no,179,no,no,unknown,9,jun,230,3,-1,0,unknown,no
42,management,married,tertiary,no,9009,no,no,cellular,20,nov,135,2,-1,0,unknown,no
48,retired,married,primary,yes,-285,no,yes,cellular,19,nov,157,1,-1,0,unknown,no
45,technician,married,secondary,no,1415,yes,no,cellular,17,nov,483,1,116,1,failure,no
37,blue-collar,married,primary,no,0,yes,no,cellular,6,may,226,1,363,3,other,no
39,management,married,tertiary,no,894,yes,no,cellular,20,apr,491,1,326,1,other,no
33,blue-collar,married,secondary,no,249,yes,no,cellular,31,jul,61,4,-1,0,unknown,no
33,blue-collar,married,primary,no,1165,yes,no,unknown,21,may,420,2,-1,0,unknown,no
32,blue-collar,married,secondary,no,2,yes,no,cellular,15,may,16,9,309,1,failure,no
57,admin.,married,secondary,no,-967,yes,no,telephone,15,may,8,7,-1,0,unknown,no
36,management,married,tertiary,no,1318,yes,no,cellular,7,aug,100,2,-1,0,unknown,no
60,retired,married,primary,no,71188,no,no,cellular,6,oct,205,1,-1,0,unknown,no
43,admin.,married,secondary,no,-465,yes,yes,cellular,23,jul,166,1,-1,0,unknown,no
37,admin.,married,secondary,no,176,yes,no,cellular,5,may,147,2,347,1,failure,no
52,blue-collar,married,primary,no,2,no,no,unknown,9,jun,70,3,-1,0,unknown,no
27,services,single,secondary,no,-124,no,no,cellular,18,jul,217,1,-1,0,unknown,no
30,blue-collar,married,secondary,no,125,yes,no,unknown,29,may,238,2,-1,0,unknown,no
36,blue-collar,married,secondary,no,1587,yes,no,cellular,28,jul,200,2,-1,0,unknown,no
26,services,single,secondary,no,127,yes,yes,cellular,23,jul,85,3,-1,0,unknown,no
27,blue-collar,single,secondary,no,113,no,no,cellular,22,jul,39,17,-1,0,unknown,no
35,admin.,married,secondary,no,725,yes,no,cellular,20,nov,219,7,133,1,failure,no
57,management,married,secondary,no,82,no,yes,telephone,4,feb,140,1,-1,0,unknown,no
30,management,single,tertiary,no,940,no,no,cellular,8,aug,131,2,-1,0,unknown,no
36,admin.,single,secondary,no,1281,no,no,telephone,24,jul,119,2,-1,0,unknown,no
43,blue-collar,married,secondary,no,3060,yes,no,unknown,15,may,253,2,-1,0,unknown,no
59,management,married,tertiary,no,1831,no,no,cellular,17,feb,122,1,92,1,failure,no
41,blue-collar,married,secondary,no,338,yes,no,unknown,14,may,87,1,-1,0,unknown,no
34,blue-collar,single,secondary,no,13683,yes,no,unknown,3,jun,115,3,-1,0,unknown,no
21,services,single,secondary,no,1903,yes,no,unknown,29,may,107,2,-1,0,unknown,no
31,technician,single,tertiary,no,1166,yes,no,unknown,3,jun,207,1,-1,0,unknown,no
56,technician,married,secondary,no,205,no,yes,cellular,23,jul,442,2,-1,0,unknown,no
31,blue-collar,single,primary,no,864,yes,no,telephone,14,may,113,2,-1,0,unknown,no
38,blue-collar,married,secondary,no,648,yes,no,unknown,3,jun,179,1,-1,0,unknown,no
38,services,married,secondary,no,497,yes,yes,unknown,19,may,88,5,-1,0,unknown,no
45,admin.,single,secondary,no,-11,yes,no,cellular,5,may,247,1,-1,0,unknown,no
43,unemployed,married,secondary,no,3529,no,no,cellular,5,feb,169,2,-1,0,unknown,no
32,management,married,tertiary,no,2349,no,no,cellular,14,aug,134,5,-1,0,unknown,no
35,unknown,married,primary,no,634,no,no,cellular,7,jul,185,2,-1,0,unknown,no
50,self-employed,married,secondary,no,36,no,no,cellular,13,aug,104,10,-1,0,unknown,no
76,retired,married,primary,no,2590,no,no,telephone,9,feb,68,12,-1,0,unknown,no
34,entrepreneur,married,secondary,no,1847,yes,no,cellular,9,apr,543,3,321,6,failure,no
32,technician,married,secondary,no,286,no,no,cellular,20,apr,60,1,343,4,failure,no
48,management,divorced,tertiary,no,108,yes,no,unknown,27,may,89,2,-1,0,unknown,no
33,services,married,secondary,no,0,yes,no,telephone,22,jul,44,8,-1,0,unknown,no
39,services,divorced,secondary,no,282,yes,no,cellular,17,jul,243,1,-1,0,unknown,no
34,technician,single,secondary,no,2729,yes,no,cellular,6,apr,945,1,139,1,success,no
55,blue-collar,married,unknown,no,23,no,no,cellular,30,jan,143,1,2,3,other,no
28,services,single,secondary,no,94,yes,no,cellular,16,apr,300,1,-1,0,unknown,no
37,management,married,tertiary,no,767,no,yes,cellular,2,feb,204,1,-1,0,unknown,no
38,blue-collar,married,secondary,no,1663,yes,no,cellular,13,apr,217,3,327,1,failure,no
72,retired,married,primary,no,796,no,no,cellular,24,apr,173,2,-1,0,unknown,no
31,technician,single,secondary,no,391,no,no,cellular,13,aug,336,2,-1,0,unknown,no
33,admin.,single,secondary,no,894,no,no,cellular,5,feb,509,2,-1,0,unknown,no
35,management,single,tertiary,no,0,no,yes,cellular,14,aug,370,4,-1,0,unknown,no
44,management,married,tertiary,no,7635,no,no,cellular,21,aug,719,5,-1,0,unknown,no
60,self-employed,single,tertiary,no,179,no,yes,cellular,29,jul,79,4,-1,0,unknown,no
36,technician,married,tertiary,no,629,yes,yes,cellular,29,dec,109,1,246,1,failure,no
51,blue-collar,married,primary,no,5050,no,yes,unknown,16,jun,75,7,-1,0,unknown,no
55,services,married,secondary,no,96,no,no,telephone,30,jul,340,2,-1,0,unknown,no
43,blue-collar,married,secondary,no,-179,yes,no,cellular,30,jul,335,6,-1,0,unknown,no
45,self-employed,married,tertiary,no,334,no,no,unknown,5,jun,87,2,-1,0,unknown,no
41,technician,married,secondary,no,77,yes,no,cellular,7,may,56,1,-1,0,unknown,no
39,technician,married,tertiary,no,14,no,no,cellular,28,jan,114,2,-1,0,unknown,no
36,management,married,tertiary,no,27359,yes,no,unknown,3,jun,71,2,-1,0,unknown,no
43,management,married,tertiary,no,0,yes,no,cellular,17,nov,110,1,-1,0,unknown,no
58,retired,married,secondary,no,235,no,no,cellular,27,aug,88,4,-1,0,unknown,no
32,blue-collar,single,secondary,no,-255,no,yes,unknown,2,jul,957,3,-1,0,unknown,no
41,retired,single,primary,no,0,no,no,cellular,8,may,239,1,368,2,failure,no
41,technician,single,secondary,no,1680,yes,no,unknown,2,jun,76,2,-1,0,unknown,no
46,admin.,married,secondary,no,22,yes,no,cellular,7,aug,414,4,-1,0,unknown,no
51,admin.,married,secondary,no,1415,yes,no,unknown,2,jun,151,3,-1,0,unknown,no
44,services,divorced,secondary,no,0,yes,yes,unknown,13,may,97,1,-1,0,unknown,no
41,blue-collar,married,primary,no,389,yes,no,unknown,16,jun,87,6,-1,0,unknown,no
33,management,single,tertiary,no,0,no,no,cellular,28,aug,236,10,-1,0,unknown,no
25,admin.,single,tertiary,no,1420,no,no,cellular,8,apr,124,2,-1,0,unknown,no
27,services,single,secondary,no,-124,no,no,cellular,18,jul,217,1,-1,0,unknown,no
45,technician,divorced,secondary,no,976,yes,no,cellular,17,apr,183,1,338,2,failure,no
44,management,married,tertiary,no,773,no,yes,cellular,9,jul,618,1,-1,0,unknown,no
35,self-employed,married,secondary,no,670,no,no,cellular,9,jul,378,1,-1,0,unknown,no
39,services,married,secondary,no,247,yes,no,cellular,17,apr,244,2,-1,0,unknown,no
36,blue-collar,married,secondary,no,-461,no,no,cellular,11,may,254,2,353,1,failure,no
35,blue-collar,married,primary,no,3587,yes,no,unknown,30,may,148,4,-1,0,unknown,no
30,management,married,tertiary,no,931,no,no,cellular,17,jul,1183,1,-1,0,unknown,no
19,student,single,unknown,no,0,no,no,cellular,11,feb,123,3,-1,0,unknown,no
26,services,single,secondary,no,1700,yes,no,cellular,7,may,13,5,-1,0,unknown,no
46,management,married,tertiary,no,964,yes,no,cellular,8,apr,174,1,-1,0,unknown,no
53,entrepreneur,married,tertiary,no,71,no,yes,cellular,29,jan,86,1,-1,0,unknown,no
70,retired,married,secondary,no,1164,no,no,telephone,14,may,338,3,185,2,failure,no
56,technician,divorced,tertiary,no,401,yes,no,telephone,20,nov,26,1,-1,0,unknown,no
32,blue-collar,married,primary,no,329,yes,no,cellular,3,feb,321,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,-241,yes,yes,unknown,27,may,169,1,-1,0,unknown,no
36,self-employed,married,tertiary,no,307,yes,no,cellular,14,may,341,1,330,2,other,no
48,blue-collar,married,primary,no,199,no,no,telephone,18,aug,29,2,-1,0,unknown,no
31,services,married,secondary,no,500,yes,no,unknown,6,jun,19,18,-1,0,unknown,no
51,entrepreneur,divorced,tertiary,no,4,yes,yes,cellular,20,apr,74,5,-1,0,unknown,no
31,unknown,divorced,tertiary,no,137,no,no,cellular,22,aug,385,9,-1,0,unknown,no
36,management,single,tertiary,no,0,no,no,cellular,11,aug,108,2,-1,0,unknown,no
34,technician,married,tertiary,no,691,yes,yes,unknown,2,jun,70,1,-1,0,unknown,no
43,management,married,primary,no,8167,yes,no,unknown,19,may,114,2,-1,0,unknown,no
53,blue-collar,married,primary,no,25,yes,no,unknown,6,may,266,3,-1,0,unknown,no
31,management,single,tertiary,no,112,yes,no,cellular,2,feb,159,2,271,1,failure,no
